QQQ Shares,DIA Shares,IBB Shares,Capital,TLT Shares,Date,QQQ Close,QQQ Dividend,DIA Close,DIA Dividend,IBB Close,IBB Dividend,TLT Close,TLT Dividend
221.6545132240403,138.4456212514019,276.4960451452575,79943.80388371262,0.0,2017-01-17,122.79,0.0,198.09,0.0,91.51,0.0,122.58,0.0
221.6545132240403,138.4456212514019,276.4960451452575,80189.97211935383,0.0,2017-01-18,123.04,0.0,197.95,0.0,92.27,0.0,121.01,0.0
221.6545132240403,138.4456212514019,276.4960451452575,79868.24736710865,0.0,2017-01-19,122.98,0.0,197.28,0.0,91.49,0.0,120.18,0.0
221.6545132240403,138.58058405191258,276.4960451452575,79952.18072831834,0.0,2017-01-20,123.25,0.0,197.96,0.19297999999999998,91.14,0.0,119.94,0.0
221.6545132240403,138.58058405191258,276.4960451452575,79711.61507568648,0.0,2017-01-23,123.35,0.0,197.78,0.0,90.28,0.0,121.14,0.0
221.6545132240403,138.58058405191258,276.4960451452575,79965.0648481168,0.0,2017-01-24,124.18,0.0,198.84,0.0,90.0,0.0,120.31,0.0
221.6545132240403,138.58058405191258,276.4960451452575,80707.17179262816,0.0,2017-01-25,125.43,0.0,200.42,0.0,90.89,0.0,118.8,0.0
221.6545132240403,138.58058405191258,276.4960451452575,80689.08232011636,0.0,2017-01-26,125.56,0.0,200.72,0.0,90.57,0.0,119.2,0.0
221.6545132240403,138.58058405191258,276.4960451452575,80948.23902639022,0.0,2017-01-27,125.8,0.0,200.63,0.0,91.36,0.0,119.63,0.0
221.6545132240403,138.58058405191258,276.4960451452575,80217.7017378371,0.0,2017-01-30,124.82,0.0,199.38,0.0,90.13,0.0,119.27,0.0
221.6545132240403,138.58058405191258,276.4960451452575,80728.76578937,0.0,2017-01-31,124.57,0.0,198.36,0.0,92.69,0.0,120.1,0.0
221.6545132240403,138.58058405191258,276.4960451452575,81172.47234364999,0.0,2017-02-01,125.43,0.0,198.63,0.0,93.47,0.0,119.1,0.259
221.6545132240403,138.58058405191258,276.4960451452575,81095.54944738816,0.0,2017-02-02,125.32,0.0,198.61,0.0,93.29,0.0,119.05,0.0
221.6545132240403,138.58058405191258,276.4960451452575,81713.71851377467,0.0,2017-02-03,125.68,0.0,200.38,0.0,94.35,0.0,119.0,0.0
221.6545132240403,138.58058405191258,276.4960451452575,81777.34799957633,0.0,2017-02-06,125.83,0.0,200.28,0.0,94.51,0.0,119.72,0.0
221.6545132240403,138.58058405191258,276.4960451452575,81818.57971417121,0.0,2017-02-07,126.29,0.0,200.58,0.0,94.14,0.0,120.6,0.0
221.6545132240403,138.58058405191258,276.4960451452575,81791.83243068121,0.0,2017-02-08,126.5,0.0,200.51,0.0,93.91,0.0,122.24,0.0
221.6545132240403,138.58058405191258,276.4960451452575,82321.38229590363,0.0,2017-02-09,126.96,0.0,201.72,0.0,94.85,0.0,120.83,0.0
221.6545132240403,138.58058405191258,276.4960451452575,82539.23962448197,0.0,2017-02-10,127.38,0.0,202.74,0.0,94.79,0.0,120.76,0.0
221.6545132240403,138.58058405191258,276.4960451452575,83078.11599561202,0.0,2017-02-13,128.1,0.0,204.2,0.0,95.43,0.0,120.38,0.0
221.6545132240403,138.58058405191258,276.4960451452575,83631.35097564867,0.0,2017-02-14,128.53,0.0,205.17,0.0,96.6,0.0,119.51,0.0
221.6545132240403,138.58058405191258,276.4960451452575,84443.0641100516,0.0,2017-02-15,129.29,0.0,206.38,0.0,98.32,0.0,118.96,0.0
221.6545132240403,138.58058405191258,276.4960451452575,84265.56859813197,0.0,2017-02-16,129.25,0.0,206.48,0.0,97.66,0.0,119.61,0.0
221.6545132240403,138.95820066184615,276.4960451452575,84511.47866352621,0.0,2017-02-17,129.81,0.0,205.88,0.561,98.12,0.0,120.32,0.0
221.6545132240403,138.95820066184615,276.4960451452575,84674.91986730167,0.0,2017-02-21,130.45,0.0,207.07,0.0,97.6,0.0,120.11,0.0
221.6545132240403,138.95820066184615,276.4960451452575,84509.3149917438,0.0,2017-02-22,130.5,0.0,207.45,0.0,96.77,0.0,120.31,0.0
221.6545132240403,138.95820066184615,276.4960451452575,84360.87511961098,0.0,2017-02-23,130.01,0.0,207.82,0.0,96.44,0.0,120.67,0.0
221.6545132240403,138.95820066184615,276.4960451452575,84484.10839856739,0.0,2017-02-24,130.26,0.0,207.93,0.0,96.63,0.0,122.01,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85341.02203887676,0.0,2017-02-27,130.42,0.0,208.29,0.0,99.42,0.0,121.29,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85115.2745360326,0.0,2017-02-28,130.02,0.0,207.98,0.0,99.08,0.0,121.74,0.0
221.6545132240403,138.95820066184615,276.4960451452575,86192.54701035141,0.0,2017-03-01,131.44,0.0,211.02,0.0,100.31,0.0,119.47,0.23399999999999999
221.6545132240403,138.95820066184615,276.4960451452575,85784.16376772046,0.0,2017-03-02,130.78,0.0,209.89,0.0,99.93,0.0,119.04,0.0
221.6545132240403,138.95820066184615,276.4960451452575,86088.9864555382,0.0,2017-03-03,131.02,0.0,209.91,0.0,100.83,0.0,119.35,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85718.87314023935,0.0,2017-03-06,130.73,0.0,209.48,0.0,99.94,0.0,118.78,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85184.63843289248,0.0,2017-03-07,130.51,0.0,209.17,0.0,98.34,0.0,118.42,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85401.1188982912,0.0,2017-03-08,130.74,0.0,208.61,0.0,99.22,0.0,117.78,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85531.1604179056,0.0,2017-03-09,130.84,0.0,208.67,0.0,99.58,0.0,116.84,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85891.19788448658,0.0,2017-03-10,131.39,0.0,209.15,0.0,100.2,0.0,117.25,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85910.78065525688,0.0,2017-03-13,131.61,0.0,208.94,0.0,100.2,0.0,116.51,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85543.71637148407,0.0,2017-03-14,131.29,0.0,208.54,0.0,99.33,0.0,117.07,0.0
221.6545132240403,138.95820066184615,276.4960451452575,86276.98720269885,0.0,2017-03-15,132.1,0.0,209.58,0.0,100.81,0.0,118.5,0.0
221.6545132240403,138.95820066184615,276.4960451452575,85883.66921063009,0.0,2017-03-16,132.01,0.0,209.44,0.0,99.53,0.0,117.9,0.0
222.11569734298163,139.22965017764636,276.4960451452575,85545.42664284818,0.0,2017-03-17,131.69,0.27399999999999997,208.86,0.408,98.43,0.0,118.64,0.0
222.11569734298163,139.22965017764636,276.4960451452575,85684.0123434329,0.0,2017-03-20,131.81,0.0,208.81,0.0,98.86,0.0,119.15,0.0
222.11569734298163,139.22965017764636,276.4960451452575,84139.67684561192,0.0,2017-03-21,129.81,0.0,206.35,0.0,96.12,0.0,120.14,0.0
222.11569734298163,139.22965017764636,276.4960451452575,84487.27038175994,0.0,2017-03-22,130.69,0.0,206.41,0.0,96.64,0.0,120.62,0.0
222.11569734298163,139.22965017764636,276.4960451452575,84314.33546262396,0.0,2017-03-23,130.36,0.0,206.31,0.0,96.33,0.0,120.45,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84423.43503387901,0.0,2017-03-24,130.63,0.0,205.75,0.0,96.69,0.09967000000000001,120.88,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84679.99659632456,0.0,2017-03-27,130.84,0.0,205.23,0.0,97.71,0.0,121.43,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84966.9092292185,0.0,2017-03-28,131.64,0.0,206.75,0.0,97.34,0.0,120.62,0.0
222.11569734298163,139.22965017764636,276.78106283912064,85262.56360879084,0.0,2017-03-29,132.25,0.0,206.31,0.0,98.14,0.0,121.34,0.0
222.11569734298163,139.22965017764636,276.78106283912064,85307.82277345647,0.0,2017-03-30,132.47,0.0,206.96,0.0,97.8,0.0,120.36,0.0
222.11569734298163,139.22965017764636,276.78106283912064,85190.43873507189,0.0,2017-03-31,132.38,0.0,206.34,0.0,97.76,0.0,120.71,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84947.01739238235,0.0,2017-04-03,132.3,0.0,206.25,0.0,96.99,0.0,121.67,0.255
222.11569734298163,139.22965017764636,276.78106283912064,85088.10289769291,0.0,2017-04-04,132.51,0.0,206.65,0.0,97.13,0.0,121.01,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84548.50985461078,0.0,2017-04-05,131.97,0.0,206.26,0.0,95.81,0.0,121.38,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84662.4746632967,0.0,2017-04-06,132.04,0.0,206.45,0.0,96.07,0.0,121.2,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84850.30190735639,0.0,2017-04-07,131.97,0.0,206.38,0.0,96.84,0.0,120.71,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84757.62318484645,0.0,2017-04-10,132.02,0.0,206.39,0.0,96.46,0.0,121.27,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84528.55789698499,0.0,2017-04-11,131.45,0.0,206.33,0.0,96.12,0.0,122.42,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84346.62311455987,0.0,2017-04-12,130.92,0.0,205.67,0.0,96.22,0.0,123.09,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84227.26428692762,0.0,2017-04-13,130.4,0.0,204.37,0.0,96.86,0.0,123.47,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84717.7626103778,0.0,2017-04-17,131.48,0.0,206.17,0.0,96.86,0.0,123.09,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84253.10152126162,0.0,2017-04-18,131.28,0.0,205.08,0.0,95.89,0.0,124.7,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84236.4379624924,0.0,2017-04-19,131.49,0.0,203.85,0.0,96.28,0.0,124.02,0.0
222.11569734298163,139.22965017764636,276.78106283912064,84876.73061381788,0.0,2017-04-20,132.59,0.0,205.7,0.0,96.78,0.0,123.54,0.0
222.11569734298163,139.35310838145796,276.78106283912064,84569.81158695283,0.0,2017-04-21,132.56,0.0,205.25,0.182,95.83,0.0,123.54,0.0
222.11569734298163,139.35310838145796,276.78106283912064,85615.04793278564,0.0,2017-04-24,134.16,0.0,207.38,0.0,97.25,0.0,122.93,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86502.52425829138,0.0,2017-04-25,135.13,0.0,209.68,0.0,98.52,0.0,121.45,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86508.55682063106,0.0,2017-04-26,134.94,0.0,209.47,0.0,98.8,0.0,122.12,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86712.08355774677,0.0,2017-04-27,135.75,0.0,209.56,0.0,98.84,0.0,122.08,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86800.91082633646,0.0,2017-04-28,135.99,0.0,209.08,0.0,99.21,0.0,122.35,0.0
222.11569734298163,139.35310838145796,276.78106283912064,87207.90733922712,0.0,2017-05-01,137.2,0.0,208.92,0.0,99.79,0.0,121.08,0.255
222.11569734298163,139.35310838145796,276.78106283912064,87185.84910912564,0.0,2017-05-02,137.43,0.0,209.13,0.0,99.42,0.0,121.7,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86923.52010183202,0.0,2017-05-03,136.99,0.0,209.22,0.0,98.78,0.0,121.78,0.0
222.11569734298163,139.35310838145796,276.78106283912064,87124.19203743512,0.0,2017-05-04,137.04,0.0,209.19,0.0,99.48,0.0,121.18,0.0
222.11569734298163,139.35310838145796,276.78106283912064,87078.04297492621,0.0,2017-05-05,137.54,0.0,209.77,0.0,98.62,0.0,121.29,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86573.26917591061,0.0,2017-05-08,137.84,0.0,209.92,0.0,96.48,0.0,120.63,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86961.91262164258,0.0,2017-05-09,138.32,0.0,209.62,0.0,97.65,0.0,120.62,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86863.2990702629,0.0,2017-05-10,138.4,0.0,209.48,0.0,97.3,0.0,120.48,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86780.54980496659,0.0,2017-05-11,138.29,0.0,209.28,0.0,97.19,0.0,120.48,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86930.79618890074,0.0,2017-05-12,138.6,0.0,209.01,0.0,97.62,0.0,121.39,0.0
222.11569734298163,139.35310838145796,276.78106283912064,87272.98000183504,0.0,2017-05-15,139.04,0.0,209.93,0.0,98.04,0.0,121.06,0.0
222.11569734298163,139.35310838145796,276.78106283912064,87512.53878296884,0.0,2017-05-16,139.62,0.0,209.95,0.0,98.43,0.0,121.51,0.0
222.11569734298163,139.35310838145796,276.78106283912064,85621.85747010254,0.0,2017-05-17,136.07,0.0,206.47,0.0,96.2,0.0,123.28,0.0
222.11569734298163,139.35310838145796,276.78106283912064,86292.13106971134,0.0,2017-05-18,137.26,0.0,206.96,0.0,97.42,0.0,123.42,0.0
222.11569734298163,139.76089915922145,276.78106283912064,86452.49224415168,0.0,2017-05-19,137.84,0.0,207.77,0.608,96.82,0.0,123.71,0.0
222.11569734298163,139.76089915922145,276.78106283912064,86913.40255255302,0.0,2017-05-22,139.0,0.0,208.65,0.0,97.11,0.0,123.37,0.0
222.11569734298163,139.76089915922145,276.78106283912064,86976.97264524516,0.0,2017-05-23,139.14,0.0,209.12,0.0,96.99,0.0,122.54,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87233.56618472649,0.0,2017-05-24,139.78,0.0,209.82,0.0,97.05,0.0,123.23,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87545.97812472942,0.0,2017-05-25,140.97,0.0,210.58,0.0,96.84,0.0,123.27,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87382.79519471267,0.0,2017-05-26,141.22,0.0,210.54,0.0,96.07,0.0,123.48,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87003.51259998043,0.0,2017-05-30,141.34,0.0,210.21,0.0,94.77,0.0,124.09,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87095.91193645261,0.0,2017-05-31,141.29,0.0,210.0,0.0,95.25,0.0,124.4,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87887.03644626908,0.0,2017-06-01,141.84,0.0,211.4,0.0,96.96,0.0,124.15,0.263
222.11569734298163,139.76089915922145,276.78106283912064,88772.06287759206,0.0,2017-06-02,143.46,0.0,211.91,0.0,98.6,0.0,125.62,0.0
222.11569734298163,139.76089915922145,276.78106283912064,88606.18177715229,0.0,2017-06-05,143.43,0.0,211.86,0.0,98.05,0.0,124.84,0.0
222.11569734298163,139.76089915922145,276.78106283912064,88286.54151080118,0.0,2017-06-06,142.86,0.0,211.37,0.0,97.6,0.0,125.52,0.0
222.11569734298163,139.76089915922145,276.78106283912064,88476.44947978931,0.0,2017-06-07,143.42,0.0,211.72,0.0,97.66,0.0,124.92,0.0
222.11569734298163,139.76089915922145,276.78106283912064,88692.63418734813,0.0,2017-06-08,143.57,0.0,211.86,0.0,98.25,0.0,124.59,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87950.32113900958,0.0,2017-06-09,139.98,0.0,212.67,0.0,98.04,0.0,124.4,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87662.96460437762,0.0,2017-06-12,139.23,0.0,212.4,0.0,97.74,0.0,124.36,0.0
222.11569734298163,139.76089915922145,276.78106283912064,88160.23583969529,0.0,2017-06-13,140.36,0.0,213.37,0.0,98.14,0.0,124.38,0.0
222.11569734298163,139.76089915922145,276.78106283912064,88245.43028211081,0.0,2017-06-14,139.75,0.0,213.84,0.0,98.7,0.0,126.3,0.0
222.11569734298163,139.76089915922145,276.78106283912064,87873.63299649814,0.0,2017-06-15,139.13,0.0,213.69,0.0,97.93,0.0,126.1,0.0
222.72344061909925,140.01874610747362,276.78106283912064,87679.94285208202,0.0,2017-06-16,138.15,0.37799999999999995,213.56,0.39399999999999996,97.58,0.0,126.35,0.0
222.72344061909925,140.01874610747362,276.78106283912064,89035.29499229023,0.0,2017-06-19,140.46,0.0,214.92,0.0,99.93,0.0,126.17,0.0
222.72344061909925,140.01874610747362,276.78106283912064,89069.00140943902,0.0,2017-06-20,139.36,0.0,214.4,0.0,101.2,0.0,127.3,0.0
222.72344061909925,140.01874610747362,276.78106283912064,90459.1272290177,0.0,2017-06-21,140.74,0.0,213.89,0.0,105.37,0.0,127.56,0.0
222.72344061909925,140.01874610747362,276.78106283912064,90795.93410559178,0.0,2017-06-22,140.7,0.0,213.73,0.0,106.7,0.0,127.84,0.0
222.72344061909925,140.01874610747362,276.78106283912064,90975.72897418338,0.0,2017-06-23,141.24,0.0,213.74,0.0,106.91,0.0,127.78,0.0
222.72344061909925,140.01874610747362,276.78106283912064,90752.82837900345,0.0,2017-06-26,140.58,0.0,213.87,0.0,106.57,0.0,128.26,0.0
222.72344061909925,140.01874610747362,276.93864348861894,89255.85974204421,0.0,2017-06-27,138.03,0.0,212.93,0.0,103.63,0.059000000000000004,126.89,0.0
222.72344061909925,140.01874610747362,276.93864348861894,90436.38123325424,0.0,2017-06-28,140.02,0.0,214.24,0.0,105.63,0.0,126.47,0.0
222.72344061909925,140.01874610747362,276.93864348861894,89248.75536472684,0.0,2017-06-29,137.59,0.0,212.61,0.0,104.12,0.0,125.41,0.0
222.72344061909925,140.01874610747362,276.93864348861894,89137.62997775414,0.0,2017-06-30,137.64,0.0,213.24,0.0,103.36,0.0,125.12,0.0
222.72344061909925,140.01874610747362,276.93864348861894,89070.01662810249,0.0,2017-07-03,136.19,0.0,214.49,0.0,103.65,0.0,124.46,0.258
222.72344061909925,140.01874610747362,276.93864348861894,89782.62875874026,0.0,2017-07-05,137.53,0.0,214.58,0.0,105.1,0.0,124.49,0.0
222.72344061909925,140.01874610747362,276.93864348861894,88856.18409552625,0.0,2017-07-06,136.29,0.0,213.14,0.0,103.48,0.0,123.46,0.0
222.72344061909925,140.01874610747362,276.93864348861894,89496.55350333151,0.0,2017-07-07,137.76,0.0,214.05,0.0,104.15,0.0,122.72,0.0
222.72344061909925,140.01874610747362,276.93864348861894,89455.97501459181,0.0,2017-07-10,138.66,0.0,213.99,0.0,103.31,0.0,122.9,0.0
222.72344061909925,140.01874610747362,276.93864348861894,89732.52463297933,0.0,2017-07-11,139.05,0.0,213.98,0.0,104.0,0.0,123.11,0.0
222.72344061909925,140.01874610747362,276.93864348861894,90460.59063377255,0.0,2017-07-12,140.7,0.0,215.23,0.0,104.67,0.0,123.96,0.0
222.72344061909925,140.01874610747362,276.93864348861894,90783.39012676009,0.0,2017-07-13,141.01,0.0,215.46,0.0,105.47,0.0,123.18,0.0
222.72344061909925,140.01874610747362,276.93864348861894,91142.62814273327,0.0,2017-07-14,142.12,0.0,216.26,0.0,105.47,0.0,123.33,0.0
222.72344061909925,140.01874610747362,276.93864348861894,91030.76503059731,0.0,2017-07-17,142.19,0.0,216.22,0.0,105.03,0.0,123.67,0.0
222.72344061909925,140.01874610747362,276.93864348861894,91175.08132407934,0.0,2017-07-18,143.14,0.0,215.7,0.0,105.05,0.0,124.75,0.0
222.72344061909925,140.01874610747362,276.93864348861894,91861.61921558407,0.0,2017-07-19,143.98,0.0,216.32,0.0,106.54,0.0,124.8,0.0
222.72344061909925,140.01874610747362,276.93864348861894,92190.3667401452,0.0,2017-07-20,144.17,0.0,216.19,0.0,107.64,0.0,125.16,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92297.6455036261,0.0,2017-07-21,144.11,0.0,215.53,0.23600000000000002,108.29,0.0,125.69,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92610.05695430547,0.0,2017-07-24,144.77,0.0,215.09,0.0,109.11,0.0,125.2,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92311.56355702704,0.0,2017-07-25,144.4,0.0,215.86,0.0,107.94,0.0,123.57,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92740.49469812606,0.0,2017-07-26,144.87,0.0,216.81,0.0,108.63,0.0,123.77,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92103.18749835533,0.0,2017-07-27,143.96,0.0,217.72,0.0,106.6,0.0,123.16,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92304.06119556607,0.0,2017-07-28,143.84,0.0,218.02,0.0,107.27,0.0,123.89,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92011.50273416177,0.0,2017-07-31,143.23,0.0,218.7,0.0,106.36,0.0,124.04,0.0
222.72344061909925,140.17206315884172,276.93864348861894,91874.28424404503,0.0,2017-08-01,143.56,0.0,219.37,0.0,105.26,0.0,124.64,0.26899999999999996
222.72344061909925,140.17206315884172,276.93864348861894,92150.35008899428,0.0,2017-08-02,143.95,0.0,219.89,0.0,105.68,0.0,124.71,0.0
222.72344061909925,140.17206315884172,276.93864348861894,91819.59513888904,0.0,2017-08-03,143.39,0.0,220.06,0.0,104.85,0.0,126.0,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92043.15012444714,0.0,2017-08-04,143.65,0.0,220.57,0.0,105.19,0.0,124.93,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92442.93165988351,0.0,2017-08-07,144.56,0.0,220.85,0.0,105.76,0.0,125.07,0.0
222.72344061909925,140.17206315884172,276.93864348861894,92087.88462613472,0.0,2017-08-08,144.31,0.0,220.69,0.0,104.76,0.0,124.62,0.0
222.72344061909925,140.17206315884172,276.93864348861894,91927.54472806567,0.0,2017-08-09,144.12,0.0,220.5,0.0,104.43,0.0,125.3,0.0
222.72344061909925,140.17206315884172,276.93864348861894,90156.03337825942,0.0,2017-08-10,141.03,0.0,218.6,0.0,101.48,0.0,126.37,0.0
222.72344061909925,140.17206315884172,276.93864348861894,90591.14417074023,0.0,2017-08-11,142.1,0.0,218.7,0.0,102.14,0.0,126.43,0.0
222.72344061909925,140.17206315884172,276.93864348861894,91467.53216294796,0.0,2017-08-14,143.93,0.0,219.97,0.0,103.19,0.0,125.78,0.0
222.72344061909925,140.17206315884172,276.93864348861894,91491.51272109608,0.0,2017-08-15,144.03,0.0,220.16,0.0,103.1,0.0,125.25,0.0
222.72344061909925,140.17206315884172,276.93864348861894,91662.65096813712,0.0,2017-08-16,144.28,0.0,220.47,0.0,103.36,0.0,125.71,0.0
222.72344061909925,140.17206315884172,276.93864348861894,90145.34711776831,0.0,2017-08-17,141.33,0.0,217.81,0.0,101.6,0.0,126.65,0.0
222.72344061909925,140.514514650141,276.93864348861894,89948.57089340195,0.0,2017-08-18,141.23,0.0,216.53,0.529,101.35,0.0,126.62,0.0
222.72344061909925,140.514514650141,276.93864348861894,89996.14583729964,0.0,2017-08-21,141.05,0.0,216.74,0.0,101.56,0.0,126.93,0.0
222.72344061909925,140.514514650141,276.93864348861894,91289.03489300128,0.0,2017-08-22,143.2,0.0,218.69,0.0,103.51,0.0,126.44,0.0
222.72344061909925,140.514514650141,276.93864348861894,90939.85798600018,0.0,2017-08-23,142.69,0.0,217.92,0.0,103.05,0.0,127.3,0.0
222.72344061909925,140.514514650141,276.93864348861894,91153.18428505701,0.0,2017-08-24,142.27,0.0,217.66,0.0,104.29,0.0,126.83,0.0
222.72344061909925,140.514514650141,276.93864348861894,90970.83019591027,0.0,2017-08-25,141.97,0.0,218.04,0.0,103.68,0.0,127.32,0.0
222.72344061909925,140.514514650141,276.93864348861894,91594.80741312046,0.0,2017-08-28,142.41,0.0,217.94,0.0,105.63,0.0,127.24,0.0
222.72344061909925,140.514514650141,276.93864348861894,91896.71795387124,0.0,2017-08-29,142.97,0.0,218.59,0.0,105.94,0.0,127.65,0.0
222.72344061909925,140.514514650141,276.93864348861894,92919.62512546267,0.0,2017-08-30,144.65,0.0,218.93,0.0,108.11,0.0,127.61,0.0
222.72344061909925,140.514514650141,276.93864348861894,94181.3353389666,0.0,2017-08-31,146.2,0.0,219.52,0.0,111.12,0.0,127.99,0.0
222.72344061909925,140.514514650141,276.93864348861894,94422.85553079838,0.0,2017-09-01,146.0,0.0,219.92,0.0,111.95,0.0,126.75,0.263
222.72344061909925,140.514514650141,276.93864348861894,93554.60784074524,0.0,2017-09-05,144.69,0.0,217.67,0.0,111.01,0.0,128.76,0.0
222.72344061909925,140.514514650141,276.93864348861894,93855.95757624973,0.0,2017-09-06,145.13,0.0,218.25,0.0,111.45,0.0,127.97,0.0
222.72344061909925,140.514514650141,276.93864348861894,93992.3237206209,0.0,2017-09-07,145.47,0.0,218.11,0.0,111.74,0.0,129.28,0.0
222.72344061909925,140.514514650141,276.93864348861894,93627.49177425457,0.0,2017-09-08,144.21,0.0,218.24,0.0,111.37,0.0,129.0,0.0
222.72344061909925,140.514514650141,276.93864348861894,94379.00312694948,0.0,2017-09-11,145.87,0.0,220.76,0.0,111.47,0.0,127.46,0.0
222.72344061909925,140.514514650141,276.93864348861894,94618.93057170742,0.0,2017-09-12,146.22,0.0,221.42,0.0,111.72,0.0,126.79,0.0
222.72344061909925,140.514514650141,276.93864348861894,94606.0135102866,0.0,2017-09-13,146.42,0.0,221.76,0.0,111.34,0.0,126.29,0.0
222.72344061909925,140.514514650141,276.93864348861894,94313.14936129066,0.0,2017-09-14,145.56,0.0,222.32,0.0,110.69,0.0,126.81,0.0
222.72344061909925,140.80381852835976,276.93864348861894,94484.9785247354,0.0,2017-09-15,146.06,0.0,222.45,0.45799999999999996,110.61,0.0,126.86,0.0
223.21158062292952,140.80381852835976,276.93864348861894,94572.87230951604,0.0,2017-09-18,145.55,0.319,223.16,0.0,110.72,0.0,126.13,0.0
223.21158062292952,140.80381852835976,276.93864348861894,94485.647598707,0.0,2017-09-19,145.8,0.0,223.58,0.0,109.99,0.0,125.82,0.0
223.21158062292952,140.80381852835976,276.93864348861894,94687.81254780016,0.0,2017-09-20,145.35,0.0,223.9,0.0,110.92,0.0,125.91,0.0
223.21158062292952,140.80381852835976,276.93864348861894,94290.13927733427,0.0,2017-09-21,144.46,0.0,223.47,0.0,110.42,0.0,125.84,0.0
223.21158062292952,140.80381852835976,276.93864348861894,94099.01962190939,0.0,2017-09-22,144.32,0.0,223.2,0.0,109.98,0.0,126.2,0.0
223.21158062292952,140.80381852835976,276.93864348861894,93841.9325036312,0.0,2017-09-25,142.8,0.0,222.82,0.0,110.47,0.0,126.99,0.0
223.21158062292952,140.80381852835976,277.03906538978157,93620.87809950736,0.0,2017-09-26,143.17,0.0,222.69,0.0,109.4,0.03967,126.76,0.0
223.21158062292952,140.80381852835976,277.03906538978157,94143.9012916737,0.0,2017-09-27,144.46,0.0,223.12,0.0,110.03,0.0,124.85,0.0
223.21158062292952,140.80381852835976,277.03906538978157,94241.88240534463,0.0,2017-09-28,144.41,0.0,223.6,0.0,110.18,0.0,124.48,0.0
223.21158062292952,140.80381852835976,277.03906538978157,94787.57913596628,0.0,2017-09-29,145.45,0.0,223.82,0.0,111.2,0.0,124.76,0.0
223.21158062292952,140.80381852835976,277.03906538978157,95481.96369361237,0.0,2017-10-02,145.58,0.0,225.24,0.0,112.88,0.0,124.28,0.252
223.21158062292952,140.80381852835976,277.03906538978157,95619.9329451325,0.0,2017-10-03,145.89,0.0,226.24,0.0,112.62,0.0,124.4,0.0
223.21158062292952,140.80381852835976,277.03906538978157,95916.14320245864,0.0,2017-10-04,146.03,0.0,226.41,0.0,113.49,0.0,124.41,0.0
223.21158062292952,140.80381852835976,277.03906538978157,96444.53953803997,0.0,2017-10-05,147.46,0.0,227.64,0.0,113.62,0.0,123.94,0.0
223.21158062292952,140.80381852835976,277.03906538978157,96440.49443199634,0.0,2017-10-06,147.66,0.0,227.55,0.0,113.49,0.0,123.59,0.0
223.21158062292952,140.80381852835976,277.03906538978157,96308.30949534125,0.0,2017-10-09,147.49,0.0,227.53,0.0,113.16,0.0,123.98,0.0
