date,ticker,name,reports,period,epsWallStreet,epsEstimize,epsActual,revWallStreet,revEstimize,revActual
2/3/2012,AXL,American Axle & Manufacturing Holdings Inc.,BMO,FQ4 ‘11,0.39,,0.47,617.41,,605.6
2/3/2012,TSN,Tyson Foods Inc.,BMO,FQ1 ‘12,0.33,,0.42,8303,,8329
2/3/2012,BAH,Booz Allen Hamilton Inc.,BMO,FQ3 ‘12,0.35,,0.4,1470,,1443
2/3/2012,CLX,Clorox Corporation,BMO,FQ2 ‘12,0.69,,0.82,1200,,1221
2/3/2012,AON,Aon Corporation,BMO,FQ4 ‘11,0.96,,0.97,2997,,2994
2/3/2012,VVI,Viad Corp,BMO,FQ4 ‘11,-0.28,,-0.27,189.55,,197.41
2/3/2012,EL,Estee Lauder Companies Inc.,BMO,FQ2 ‘12,1.01,,1.01,2746,,2738
2/6/2012,DNB,Dun & Bradstreet Corp.,AMC,FQ4 ‘11,2.09,,2.21,501.28,,498.7
2/6/2012,LMNX,Luminex Corporation,AMC,FQ4 ‘11,0.07,,0.11,46.79,,47.87
2/6/2012,CYOU,Changyou.com Limited,BMO,FQ4 ‘11,1.08,,1.33,124.16,,137.65
2/6/2012,UNM,Unum Group,AMC,FQ4 ‘11,0.75,,-1.26,2594,,2605
2/6/2012,PHH,PHH Corporation,AMC,FQ4 ‘11,0.73,,0.98,684.7,,649
2/6/2012,BWP,"Boardwalk Pipeline Partners, LP",BMO,FQ4 ‘11,0.41,,0.36,315.05,,296.9
2/6/2012,OTTR,Otter Tail Corporation,AMC,FQ4 ‘11,0.22,,0.08,288.65,,263.03
2/6/2012,RBC,Regal Beloit Corporation,AMC,FQ4 ‘11,0.71,,0.93,721.59,,727.01
2/6/2012,GHDX,Genomic Health Inc.,AMC,FQ4 ‘11,0.09,,0.08,53.83,,53.4
2/6/2012,OMI,Owens & Minor Inc.,AMC,FQ4 ‘11,0.46,,0.51,2184,,2196
2/6/2012,SREV,ServiceSource Corporation,AMC,FQ4 ‘11,0.02,,0.06,53.95,,60.78
2/6/2012,NLSN,Nielsen Holdings N.V.,BMO,FQ4 ‘11,0.48,,0.51,1457,,1421
2/7/2012,SNCR,"Synchronoss Technologies, Inc.",AMC,FQ4 ‘11,0.14,,0.34,61.55,,62.15
2/7/2012,CMP,Compass Minerals International Inc.,AMC,FQ4 ‘11,1.62,,1.65,320.41,,306.1
2/7/2012,LPX,Louisiana-Pacific Corp.,BMO,FQ4 ‘11,-0.2,,-0.33,319.63,,312.2
2/7/2012,FWRD,Forward Air Corp.,AMC,FQ4 ‘11,0.5,,0.5,150.2,,148.26
2/7/2012,CHD,Church & Dwight Co. Inc.,BMO,FQ4 ‘11,0.26,,0.22,694.32,,731.1
2/7/2012,LRN,"K12, Inc.",BMO,FQ2 ‘12,0.28,,0.11,170.16,,166.5
2/7/2012,BR,Broadridge Financial Solutions Inc.,BMO,FQ2 ‘12,0.12,,0.12,498.68,,479.8
2/7/2012,MLI,Mueller Industries Inc.,BMO,FQ4 ‘11,0.17,,0.17,0,,491.38
2/7/2012,CALX,Calix Inc.,AMC,FQ4 ‘11,-0.01,,0.08,89.73,,91.59
2/7/2012,IT,Gartner Inc.,BMO,FQ4 ‘11,0.47,,0.46,427.61,,427.69
2/7/2012,TTMI,TTM Technologies Inc.,AMC,FQ4 ‘11,0.29,,0.34,352.85,,361.46
2/7/2012,USNA,USANA Health Sciences Inc.,AMC,FQ4 ‘11,0.43,,0.44,144.4,,145.95
2/7/2012,LFUS,Littelfuse Inc.,BMO,FQ4 ‘11,0.64,,0.67,145.64,,147.19
2/7/2012,CFX,Colfax Corporation,BMO,FQ4 ‘11,0.45,,0.4,189.09,,177.79
2/7/2012,HCSG,Healthcare Services Group Inc.,AMC,FQ4 ‘11,0.16,,0.16,224.68,,250.24
2/7/2012,CVG,Convergys Corporation,BMO,FQ4 ‘11,0.25,,0.28,581.46,,588.9
2/7/2012,KFRC,Kforce Inc.,AMC,FQ4 ‘11,0.19,,0.26,281.69,,285.55
2/7/2012,AGCO,AGCO Corporation,BMO,FQ4 ‘11,1.33,,1.44,2535,,2518
2/7/2012,WCN,Waste Connections Inc.,AMC,FQ4 ‘11,0.35,,0.35,377.06,,379.75
2/7/2012,SXT,Sensient Technologies Corporation,BMO,FQ4 ‘11,0.56,,0.57,352.6,,340.36
2/7/2012,ATO,Atmos Energy Corporation,AMC,FQ1 ‘12,0.85,,1.2,1188,,1226
2/7/2012,HNI,HNI Corp.,AMC,FQ4 ‘11,0.4,,0.41,491.18,,500.27
2/7/2012,GLT,PH Glatfelter Co.,BMO,FQ4 ‘11,0.28,,0.32,398.63,,393.36
2/7/2012,LNC,Lincoln National Corp.,AMC,FQ4 ‘11,1,,1,2767,,2570
2/7/2012,CSGS,"CSG International, Inc.",AMC,FQ4 ‘11,0.48,,0.64,185.67,,187.57
2/7/2012,VSH,Vishay Intertechnology Inc.,BMO,FQ4 ‘11,0.18,,0.15,570.63,,551.39
2/7/2012,MLM,Martin Marietta Materials Inc.,BMO,FQ4 ‘11,0.39,,0.18,438,,421.1
2/7/2012,KNL,Knoll Inc.,BMO,FQ4 ‘11,0.37,,0.37,248.83,,223.15
2/7/2012,MMP,Magellan Midstream Partners LP,BMO,FQ4 ‘11,0.96,,0.49,433.82,,486.93
2/8/2012,ENS,EnerSys,AMC,FQ3 ‘12,0.7,,0.8,560.46,,574.25
2/8/2012,AIN,Albany International Corp.,AMC,FQ4 ‘11,0.43,,0.25,228.36,,202.62
2/8/2012,NANO,Nanometrics Incorporated,AMC,FQ4 ‘11,0,,0.1,41.73,,45.28
2/8/2012,MTD,"Mettler-Toledo International, Inc.",AMC,FQ4 ‘11,2.79,,2.88,641.06,,648.36
2/8/2012,GIL,Gildan Activewear Inc.,AMC,FQ1 ‘12,-0.25,,-0.38,346.23,,303.8
2/8/2012,GWR,Genesee & Wyoming Inc.,BMO,FQ4 ‘11,0.72,,0.73,211.11,,210.39
2/8/2012,SPTN,Spartan Stores Inc.,AMC,FQ3 ‘11,0.21,,0.22,807.21,,797.24
2/8/2012,NBIX,Neurocrine Biosciences Inc.,AMC,FQ4 ‘11,0.01,,0.02,9.9,,11.11
2/8/2012,RRTS,"Roadrunner Transportation Systems, Inc.",AMC,FQ4 ‘11,0.22,,0.23,63.29,,238.01
2/8/2012,ANDE,"The Andersons, Inc.",AMC,FQ4 ‘11,0.65,,0.78,1280,,1298
2/8/2012,TBI,"TrueBlue, Inc.",AMC,FQ4 ‘11,0.16,,0.19,341.6,,350.16
2/8/2012,FLT,"FleetCor Technologies, Inc.",AMC,FQ4 ‘11,0.47,,0.56,128.44,,140.16
2/8/2012,OSUR,OraSure Technologies Inc.,AMC,FQ4 ‘11,-0.07,,0.01,23.08,,23.69
2/8/2012,PAA,"Plains All American Pipeline, L.P.",AMC,FQ4 ‘11,1.61,,0.83,9755,,8884
2/8/2012,DIOD,Diodes Incorporated,AMC,FQ4 ‘11,0.08,,0.09,147.13,,143.31
2/8/2012,PNNT,PennantPark Investment Corporation,AMC,FQ1 ‘12,0.31,,0.33,26.47,,26.84
2/8/2012,IR,Ingersoll-Rand Plc,BMO,FQ4 ‘11,0.67,,0.76,3585,,3507
2/8/2012,GTS,Triple-S Management Corporation,BMO,FQ4 ‘11,0.51,,0.66,556.28,,565.93
2/8/2012,EFX,Equifax Inc.,AMC,FQ4 ‘11,0.67,,0.68,501.49,,509.7
2/8/2012,ROLL,RBC Bearings Inc.,BMO,FQ3 ‘12,0.5,,0.54,94.5,,95.1
2/8/2012,SBGI,Sinclair Broadcast Group Inc.,BMO,FQ4 ‘11,0.33,,0.28,211.34,,212.78
2/8/2012,ICE,"IntercontinentalExchange, Inc.",BMO,FQ4 ‘11,0.34,,0.35,325.93,,327.22
2/9/2012,PBI,Pitney Bowes Inc.,AMC,FQ4 ‘11,0.6,,0.61,1372,,1341
2/9/2012,ECPG,"Encore Capital Group, Inc.",AMC,FQ4 ‘11,0.64,,0.67,117.76,,120.68
2/9/2012,KKR,Kohlberg Kravis Roberts & Co.,BMO,FQ4 ‘11,0.69,,0.2,225.21,,209.36
2/9/2012,CBB,Cincinnati Bell Inc.,AMC,FQ4 ‘11,0.35,,0.15,369.99,,365.3
2/9/2012,ATR,"AptarGroup, Inc.",AMC,FQ4 ‘11,0.6,,0.57,569.28,,544.54
2/9/2012,MPWR,Monolithic Power Systems Inc.,AMC,FQ4 ‘11,0.04,,0.15,46.44,,47.46
2/9/2012,NPO,"EnPro Industries, Inc.",BMO,FQ4 ‘11,0.36,,0.37,251.18,,271.4
2/9/2012,PODD,Insulet Corporation,AMC,FQ4 ‘11,-0.26,,-0.3,47.44,,47.19
2/9/2012,BDC,"Belden, Inc.",BMO,FQ4 ‘11,0.53,,0.45,493.17,,464.36
2/9/2012,GPI,Group 1 Automotive Inc.,BMO,FQ4 ‘11,0.88,,0.94,1587,,1626
2/9/2012,FFG,FBL Financial Group Inc.,AMC,FQ4 ‘11,0.69,,0.65,136.86,,149.14
2/9/2012,SEE,Sealed Air Corporation,BMO,FQ4 ‘11,0.51,,0.08,2083,,2053
2/9/2012,MNTA,Momenta Pharmaceuticals Inc.,BMO,FQ4 ‘11,0.23,,-0.02,38.59,,29.46
2/9/2012,RSG,"Republic Services, Inc.",AMC,FQ4 ‘11,0.45,,0.53,2024,,2025
2/9/2012,BECN,Beacon Roofing Supply Inc.,BMO,FQ1 ‘12,0.29,,0.39,475.87,,489.85
2/9/2012,BG,Bunge Limited,BMO,FQ4 ‘11,1.59,,1.65,13728,,16445
2/9/2012,OZM,Och-Ziff Capital Management Group LLC,BMO,FQ4 ‘11,0.02,,0.04,126.42,,181.33
2/9/2012,FORR,Forrester Research Inc.,BMO,FQ4 ‘11,0.31,,0.4,76.23,,74.65
2/9/2012,SON,Sonoco Products Co.,BMO,FQ4 ‘11,0.46,,0.46,1134,,1130
2/9/2012,AMKR,"Amkor Technology, Inc.",AMC,FQ4 ‘11,0.09,,0.12,686.36,,683.77
2/9/2012,IFF,International Flavors & Fragrances Inc.,BMO,FQ4 ‘11,0.71,,0.74,650.64,,644.38
2/9/2012,PBH,"Prestige Brands Holdings, Inc.",BMO,FQ3 ‘12,0.24,,0.19,103.81,,106.25
2/9/2012,SPR,Spirit AeroSystems Holdings Inc,BMO,FQ4 ‘11,0.51,,0.67,1127,,1219
2/9/2012,TRI,Thomson Reuters Corporation,BMO,FQ4 ‘11,0.55,,0.54,3336,,3577
2/9/2012,ALNY,"Alnylam Pharmaceuticals, Inc.",AMC,FQ4 ‘11,-0.33,,-0.33,20.9,,20.46
2/9/2012,PRO,"PROS Holdings, Inc.",AMC,FQ4 ‘11,0.06,,0.11,25.91,,26.24
2/10/2012,FLIR,"FLIR Systems, Inc.",BMO,FQ4 ‘11,0.45,,0.49,436.12,,405.21
2/10/2012,LNT,Alliant Energy Corporation,BMO,FQ4 ‘11,0.28,,0.26,728.43,,879.2
2/10/2012,THS,"Treehouse Foods, Inc.",BMO,FQ4 ‘11,0.84,,0.85,539.33,,535.8
2/10/2012,LH,Laboratory Corp. of America Holdings,BMO,FQ4 ‘11,1.52,,1.56,1378,,1366
2/10/2012,PPL,PPL Corporation,BMO,FQ4 ‘11,0.62,,0.7,3040,,4218
2/10/2012,LYB,LyondellBasell Industries NV,BMO,FQ4 ‘11,0.75,,0.41,12043,,11444
2/10/2012,BPL,Buckeye Partners LP,BMO,FQ4 ‘11,0.84,,0.63,1084,,1313
2/10/2012,IPGP,IPG Photonics Corporation,BMO,FQ4 ‘11,0.65,,0.64,128.58,,123.52
2/13/2012,CRL,"Charles River Laboratories International, Inc.",AMC,FQ4 ‘11,0.56,,0.69,282.65,,290.96
2/13/2012,ORBK,Orbotech Ltd.,BMO,FQ4 ‘11,0.28,,0.15,138.01,,133.33
2/13/2012,DBD,Diebold Nixdorf Incorporated,BMO,FQ4 ‘11,0.84,,0.96,839.18,,849.99
2/13/2012,FIS,"Fidelity National Information Services, Inc.",AMC,FQ4 ‘11,0.65,,0.66,1489,,1494
2/13/2012,NSIT,Insight Enterprises Inc.,AMC,FQ4 ‘11,0.49,,0.61,1358,,1360
2/13/2012,LPSN,LivePerson Inc.,AMC,FQ4 ‘11,0.09,,0.1,36.77,,36.51
2/13/2012,MAS,Masco Corporation,AMC,FQ4 ‘11,-0.03,,-0.09,1777,,1738
2/13/2012,SGEN,Seattle Genetics Inc.,AMC,FQ4 ‘11,-0.3,,-0.24,40.66,,48.89
2/14/2012,ABG,"Asbury Automotive Group, Inc.",BMO,FQ4 ‘11,0.43,,0.54,39.12,,1090
2/14/2012,NRP,Natural Resource Partners LP,AMC,FQ4 ‘11,0.47,,0.52,94,,97.65
2/14/2012,TRP,TransCanada Corp.,BMO,FQ4 ‘11,0.54,,0.52,2313,,2015
2/14/2012,IOSP,Innospec Inc.,AMC,FQ4 ‘11,0.85,,0.97,209.22,,200.5
2/14/2012,MMC,"Marsh & McLennan Companies, Inc.",BMO,FQ4 ‘11,0.45,,0.46,2961,,2908
2/14/2012,CHE,Chemed Corp.,AMC,FQ4 ‘11,1.3,,1.45,353.47,,350.25
2/14/2012,ECHO,"Echo Global Logistics, Inc.",AMC,FQ4 ‘11,0.15,,0.16,160.08,,162.86
2/14/2012,ACIW,"ACI Worldwide, Inc.",BMO,FQ4 ‘11,0.69,,0.7,129.51,,135.04
2/14/2012,CPLA,Capella Education Co.,BMO,FQ4 ‘11,0.91,,0.85,110.25,,109.98
2/14/2012,JCOM,"j2 Global Communications, Inc.",AMC,FQ4 ‘11,0.63,,0.64,85.83,,85.07
2/14/2012,INWK,InnerWorkings Inc.,AMC,FQ4 ‘11,0.1,,0.11,171.17,,175.24
2/14/2012,SB,"Safe Bulkers, Inc.",AMC,FQ4 ‘11,0.35,,0.34,42.95,,42.92
2/14/2012,CW,Curtiss-Wright Corp.,AMC,FQ4 ‘11,0.84,,0.84,573.63,,561.38
2/15/2012,TRN,Trinity Industries Inc.,AMC,FQ4 ‘11,0.21,,0.28,863.13,,941.5
2/15/2012,VG,Vonage Holdings Corporation,BMO,FQ4 ‘11,0.1,,0.1,218.01,,215.69
2/15/2012,KS,KapStone Paper and Packaging Corporation,AMC,FQ4 ‘11,0.14,,0.14,276.19,,268.75
2/15/2012,ENSG,"The Ensign Group, Inc.",AMC,FQ4 ‘11,0.24,,0.24,202.52,,192.66
2/15/2012,SIX,Six Flags Entertainment Corporation,BMO,FQ4 ‘11,-0.43,,-0.94,127.03,,137.56
2/15/2012,KALU,Kaiser Aluminum Corporation,AMC,FQ4 ‘11,0.59,,0.5,312.99,,317.6
2/15/2012,WSO,Watsco Inc.,BMO,FQ4 ‘11,0.35,,0.39,696.61,,645.83
2/15/2012,HSIC,Henry Schein Inc.,BMO,FQ4 ‘11,0.56,,0.58,2215,,2340
2/15/2012,CAR,"Avis Budget Group, Inc.",AMC,FQ4 ‘11,0.06,,-0.14,1655,,1630
2/15/2012,CLF,Cleveland-Cliffs Inc.,AMC,FQ4 ‘11,1.54,,1.3,1630,,1663
2/15/2012,KGC,Kinross Gold Corporation,AMC,FQ4 ‘11,0.22,,0.17,1013,,949.3
2/15/2012,NICE,NICE Systems Ltd.,BMO,FQ4 ‘11,0.51,,0.6,214.18,,213.62
2/15/2012,GG,Goldcorp Inc.,AMC,FQ4 ‘11,0.6,,0.66,1490,,1515
2/15/2012,INCY,Incyte Corporation,BMO,FQ4 ‘11,-0.4,,-0.44,25.65,,28.89
2/15/2012,EQIX,"Equinix, Inc.",AMC,FQ4 ‘11,0.44,,0.35,429.81,,431.31
2/15/2012,ITRI,"Itron, Inc.",AMC,FQ4 ‘11,1,,1.19,582.14,,642.48
2/15/2012,CVE,Cenovus Energy Inc.,BMO,FQ4 ‘11,0.49,,0.44,3762,,4329
2/15/2012,SCG,SCANA Corp.,BMO,FQ4 ‘11,0.79,,0.75,1179,,1036
2/15/2012,VVC,Vectren Corporation,AMC,FQ4 ‘11,0.56,,0.58,648.59,,627.4
2/15/2012,AAWW,Atlas Air Worldwide Holdings Inc.,BMO,FQ4 ‘11,1.89,,1.5,410.78,,388.16
2/15/2012,ETE,Energy Transfer Equity L.P.,AMC,FQ4 ‘11,0.12,,0.1,2227,,2179
2/15/2012,WCG,"WellCare Health Plans, Inc.",BMO,FQ4 ‘11,1.15,,2.15,1591,,1600
2/15/2012,AVA,Avista Corp.,BMO,FQ4 ‘11,0.45,,0.42,426,,438.93
2/15/2012,DENN,Denny's Corporation,AMC,FQ4 ‘11,0.08,,0.03,131.34,,130.19
2/15/2012,OC,Owens Corning,BMO,FQ4 ‘11,0.48,,0.41,1257,,1196
2/15/2012,ALE,"ALLETE, Inc.",BMO,FQ4 ‘11,0.57,,0.53,240.55,,239.2
2/15/2012,IPI,"Intrepid Potash, Inc.",AMC,FQ4 ‘11,0.3,,0.28,98.43,,104.6
2/15/2012,CNMD,CONMED Corporation,BMO,FQ4 ‘11,0.39,,0.46,184.97,,185.58
2/15/2012,UFPI,Universal Forest Products Inc.,AMC,FQ4 ‘11,-0.04,,0.01,372.41,,422.02
2/15/2012,CLMT,Calumet Specialty Products Partners LP,BMO,FQ4 ‘11,0.63,,0.5,932.41,,1018
2/15/2012,PNK,Pinnacle Entertainment Inc.,BMO,FQ4 ‘11,0.1,,0.26,278.28,,275.79
2/16/2012,MDRX,"Allscripts Healthcare Solutions, Inc.",AMC,FQ4 ‘11,0.22,,0.25,379.65,,388.2
2/16/2012,BMRN,BioMarin Pharmaceutical Inc.,AMC,FQ4 ‘11,-0.11,,-0.23,116.3,,107.85
2/16/2012,RS,Reliance Steel & Aluminum Co.,BMO,FQ4 ‘11,0.78,,0.91,1953,,2034
2/16/2012,BRC,Brady Corp.,BMO,FQ2 ‘12,0.49,,0.49,330.66,,320.58
2/16/2012,WST,"West Pharmaceutical Services, Inc.",BMO,FQ4 ‘11,0.28,,0.3,290.05,,295.4
2/16/2012,DUK,Duke Energy Corporation,BMO,FQ4 ‘11,0.21,,0.72,3373,,3368
2/16/2012,TYPE,Monotype Imaging Holdings Inc.,BMO,FQ4 ‘11,0.2,,0.23,31.55,,31.72
2/16/2012,ICLR,ICON plc,BMO,FQ4 ‘11,0.09,,0.07,252.88,,242.62
2/16/2012,CLD,Cloud Peak Energy Inc.,AMC,FQ4 ‘11,0.53,,0.7,405.6,,402.49
2/16/2012,POOL,Pool Corp.,BMO,FQ4 ‘11,-0.22,,-0.21,258.82,,270.42
2/16/2012,NR,Newpark Resources Inc.,AMC,FQ4 ‘11,0.22,,0.23,267.26,,263.51
2/16/2012,MYE,Myers Industries Inc.,BMO,FQ4 ‘11,0.16,,0.19,190.4,,195.36
2/16/2012,OGE,OGE Energy Corp.,BMO,FQ4 ‘11,0.35,,0.37,0,,885.2
2/16/2012,ACOR,"Acorda Therapeutics, Inc.",BMO,FQ4 ‘11,0.17,,0.45,69.16,,72.64
2/16/2012,EHTH,"eHealth, Inc.",AMC,FQ4 ‘11,0.12,,0.18,39.04,,43.12
2/16/2012,NWE,Northwestern Corp.,BMO,FQ4 ‘11,0.73,,0.83,293.25,,283.21
2/16/2012,KOP,Koppers Holdings Inc.,BMO,FQ4 ‘11,0.52,,0.37,351.47,,385.2
2/16/2012,OIS,Oil States International Inc.,AMC,FQ4 ‘11,1.7,,1.72,965.29,,995.8
2/16/2012,MXWL,Maxwell Technologies Inc.,AMC,FQ4 ‘11,0.04,,0.07,43.06,,42.49
2/16/2012,PCG,PG & E Corp.,BMO,FQ4 ‘11,0.85,,0.89,3491,,3815
2/16/2012,GEL,Genesis Energy LP,BMO,FQ4 ‘11,0.3,,0.1,809.89,,806.88
2/16/2012,CKH,Seacor Holdings Inc.,AMC,FQ4 ‘11,1.71,,0.35,548.5,,518.95
2/16/2012,WM,"Waste Management, Inc.",BMO,FQ4 ‘11,0.6,,0.63,3352,,3406
2/16/2012,BGS,B&G Foods Inc.,AMC,FQ4 ‘11,0.3,,0.3,151.93,,150
2/16/2012,XRAY,DENTSPLY Sirona Inc.,BMO,FQ4 ‘11,0.52,,0.51,724.59,,738.01
2/16/2012,DTE,DTE Energy Co.,BMO,FQ4 ‘11,0.8,,0.89,2022,,2173
2/16/2012,STRA,Strayer Education Inc.,BMO,FQ4 ‘11,2.26,,2.3,31.55,,155.82
2/17/2012,SFL,Ship Finance International Limited,BMO,FQ4 ‘11,0.4,,0.38,108.95,,76.06
2/17/2012,HMSY,HMS Holdings Corp.,BMO,FQ4 ‘11,0.15,,0.18,99.18,,99.67
2/17/2012,PPC,Pilgrim's Corp.,BMO,FQ4 ‘11,-0.29,,-0.4,1859,,1829
2/17/2012,LPNT,Lifepoint Hospitals Inc.,BMO,FQ4 ‘11,0.76,,0.78,899.23,,781.3
2/17/2012,LECO,Lincoln Electric Holdings Inc.,BMO,FQ4 ‘11,0.64,,0.68,698.38,,694.51
2/17/2012,B,Barnes Group Inc.,BMO,FQ4 ‘11,0.33,,0.43,311.95,,283.29
2/17/2012,POL,PolyOne Corporation,BMO,FQ4 ‘11,0.14,,0.18,646.98,,640.4
2/17/2012,ECA,Encana Corporation,BMO,FQ4 ‘11,0.08,,0.06,1816,,2461
2/17/2012,CPB,Campbell Soup Co.,BMO,FQ2 ‘12,0.62,,0.65,2119,,2112
2/21/2012,FELE,Franklin Electric Co. Inc.,BMO,FQ4 ‘11,0.48,,0.5,190.67,,187.24
2/21/2012,NBR,Nabors Industries Ltd.,AMC,FQ4 ‘11,0.5,,0.52,1721,,1740
2/21/2012,DAN,Dana Incorporated,BMO,FQ4 ‘11,,,0.42,,,1895
2/21/2012,TNC,Tennant Company,BMO,FQ4 ‘11,0.56,,0.59,192.8,,193.16
2/21/2012,WLK,Westlake Chemical Corp.,BMO,FQ4 ‘11,0.33,,0.2,835.32,,859.18
2/21/2012,CCO,Clear Channel Outdoor,BMO,FQ4 ‘11,0.1,,0.06,790.25,,816
2/21/2012,SSNC,"SS&C Technologies Holdings, Inc.",AMC,FQ4 ‘11,0.14,,0.14,96.09,,95.7
2/21/2012,GLDD,Great Lakes Dredge & Dock Corporation,BMO,FQ4 ‘11,0.1,,0.12,169.5,,158.57
2/21/2012,UNT,Unit Corp.,BMO,FQ4 ‘11,1.07,,1.08,328.17,,345.63
2/21/2012,NFX,Newfield Exploration Co.,AMC,FQ4 ‘11,1.02,,0.94,702.37,,677
2/21/2012,LOPE,"Grand Canyon Education, Inc.",AMC,FQ4 ‘11,0.28,,0.34,113.73,,113.01
2/21/2012,WIRE,Encore Wire Corp.,AMC,FQ4 ‘11,0.24,,0.69,98.52,,248.3
2/21/2012,HL,Hecla Mining Co.,BMO,FQ4 ‘11,0.07,,0.06,98.83,,102.87
2/21/2012,IPHS,Innophos Holdings Inc,AMC,FQ4 ‘11,0.87,,0.91,218.15,,209.16
2/21/2012,FUN,Cedar Fair LP,BMO,FQ4 ‘11,-0.15,,-0.01,141.93,,144.85
2/21/2012,ASTE,"Astec Industries, Inc.",BMO,FQ4 ‘11,0.39,,0.41,228.59,,263.16
2/21/2012,CYH,"Community Health Systems, Inc.",AMC,FQ4 ‘11,0.82,,0.85,3543,,3443
2/21/2012,WAB,Westinghouse Air Brake Technologies Corporation,BMO,FQ4 ‘11,0.48,,0.48,493.9,,534.64
2/21/2012,SHOO,"Steven Madden, Ltd.",BMO,FQ4 ‘11,0.36,0.37,0.37,266.24,269.82,279.76
2/21/2012,EXPD,Expeditors International of Washington Inc.,BMO,FQ4 ‘11,0.47,,0.43,1808,,1502
2/21/2012,EEFT,Euronet Worldwide Inc.,BMO,FQ4 ‘11,0.36,,0.46,327.18,,319.4
2/21/2012,FNGN,"Financial Engines, Inc.",AMC,FQ4 ‘11,0.12,,0.14,40.43,,40.87
2/21/2012,GPC,Genuine Parts Company,BMO,FQ4 ‘11,0.83,,0.86,3001,,3014
2/21/2012,LZB,La-Z-Boy Inc.,AMC,FQ3 ‘12,0.18,,0.19,307.52,,316.52
2/22/2012,ARII,American Railcar Industries,AMC,FQ4 ‘11,0.27,,0.24,194.16,,196.85
2/22/2012,CXO,"Concho Resources, Inc.",AMC,FQ4 ‘11,1.19,,1.15,448.89,,478.43
2/22/2012,PWR,"Quanta Services, Inc.",BMO,FQ4 ‘11,0.34,,0.41,1394,,1513
2/22/2012,EE,El Paso Electric Co.,BMO,FQ4 ‘11,0.19,,0.13,186.47,,191.66
2/22/2012,NUVA,"NuVasive, Inc.",AMC,FQ4 ‘11,0.11,,0.27,148.24,,150.19
2/22/2012,TYL,"Tyler Technologies, Inc.",AMC,FQ4 ‘11,0.25,,0.27,82.16,,82.08
2/22/2012,MIC,Macquarie Infrastructure Company LLC,AMC,FQ4 ‘11,0.71,,0.27,243.96,,250.16
2/22/2012,LL,"Lumber Liquidators Holdings, Inc.",BMO,FQ4 ‘11,0.34,,0.3,170.56,,174.45
2/22/2012,ELGX,Endologix Inc.,AMC,FQ4 ‘11,-0.05,,-0.06,23.67,,23.39
2/22/2012,FLS,Flowserve Corp.,AMC,FQ4 ‘11,0.75,,0.76,1258,,1265
2/22/2012,BRKR,Bruker Corporation,BMO,FQ4 ‘11,0.29,,0.31,470.85,,475.1
2/22/2012,TWI,Titan International Inc.,AMC,FQ4 ‘11,0.31,,0.37,390.18,,402.92
2/22/2012,CLH,"Clean Harbors, Inc.",BMO,FQ4 ‘11,0.48,,0.6,504.7,,545.89
2/22/2012,WMB,"Williams Companies, Inc.",AMC,FQ4 ‘11,0.41,,0.36,2463,,2103
2/22/2012,CNO,"CNO Financial Group, Inc.",AMC,FQ4 ‘11,0.19,,0.22,1006,,1051
2/22/2012,CHS,Chico's FAS Inc.,BMO,FQ4 ‘11,0.11,,0.15,535.49,,569.21
2/22/2012,EV,Eaton Vance Corp.,BMO,FQ1 ‘12,0.43,,0.47,296.22,,295.61
2/22/2012,CLR,Continental Resources Inc.,AMC,FQ4 ‘11,0.4,,0.44,460.49,,114.12
2/22/2012,IDA,"IdaCorp, Inc.",BMO,FQ4 ‘11,0.21,,0.18,222,,230.65
2/22/2012,HURN,Huron Consulting Group Inc.,AMC,FQ4 ‘11,0.44,,0.51,151.69,,176.34
2/22/2012,CSGP,CoStar Group Inc.,AMC,FQ4 ‘11,0.11,,0.33,65.54,,66.16
2/22/2012,MANT,ManTech International Corporation,AMC,FQ4 ‘11,0.87,,0.83,709.47,,681.84
2/22/2012,SNPS,Synopsys Inc.,AMC,FQ1 ‘12,0.52,,0.56,416.53,,425.5
2/22/2012,QEP,"QEP Resources, Inc.",AMC,FQ4 ‘11,0.44,,0.58,760.69,,853.3
2/22/2012,AER,AerCap Holdings N.V.,BMO,FQ4 ‘11,0.44,,0.57,305.33,,276.45
2/22/2012,YNDX,Yandex N.V.,BMO,FQ4 ‘11,0.19,,0.2,206.76,,200.45
2/22/2012,BLKB,Blackbaud Inc.,AMC,FQ4 ‘11,0.24,,0.27,440,,95.05
2/22/2012,SM,SM Energy Company,AMC,FQ4 ‘11,0.56,,0.6,345.29,,379.54
2/22/2012,FLR,Fluor Corporation,AMC,FQ4 ‘11,0.82,,0.9,6355,,6252
2/22/2012,CCOI,Cogent Communications Group Inc.,BMO,FQ4 ‘11,0.04,,0.12,79.86,,79.09
2/22/2012,DCI,"Donaldson Company, Inc.",BMO,FQ2 ‘12,0.35,,0.35,601.78,,580.88
2/22/2012,GVA,Granite Construction Incorporated,AMC,FQ4 ‘11,0.39,,0.48,504.45,,539.55
2/22/2012,HEI,HEICO Corp.,AMC,FQ1 ‘12,0.18,,0.18,192.69,,212.66
2/22/2012,WIN,Windstream,BMO,FQ4 ‘11,0.97,,0.97,1067,,1210
2/22/2012,MNKD,MannKind Corp.,AMC,FQ4 ‘11,-1.6,,-1.5,0,,0
2/22/2012,CLW,Clearwater Paper Corporation,AMC,FQ4 ‘11,0.63,,0.55,483.52,,466.39
